"","Code","Country.Name","zoo_EID_counts_binom","zoo_EID_counts_pois","Ad_zoo_EID_counts_pois","notzoo_EID_counts_binom","notzoo_EID_counts_pois","Ad_notzoo_EID_counts_pois","Agricultural_land","GDP","Population","Population_density","Popolation_growth","Precipitation","Livestock_density","Forest_coverage","Temperature","Aves_richness","Mammalian_richness","Im_counts","Ex_counts","Year","RE","RB","Im_counts_scaled","Ex_counts_scaled","Mammalian_richness_scaled","Aves_richness_scaled","Temperature_scaled","Livestock_density_scaled","Precipitation_scaled","Population_density_scaled","GDP_scaled","GDP_p_c","GDP_p_scaled","Popolation_growth_scaled","Forest_coverage_scaled","Agricultural_land_scaled"
"1486",39,"Chad",0,0,0,0,0,0,38.23856417,2037767258,4313479,3.425570997,1.752330553,322,0.07,NA,26.95,554,146,0,114.912,1978,19,2.698429961,-0.158907813,-0.17927463,-0.025566491,0.136982029,0.888440064,-0.292304169,-1.102398424,-0.205332281,-0.227280738,472.4184951,-0.619715285,0.021731532,NA,0.023354556
"1487",39,"Chad",0,0,0,0,0,0,38.23856417,1600847793,4402942,3.496618488,2.052818276,322,0.07,NA,27.37,554,146,0,2706.816,1979,19,2.698429961,-0.158907813,-0.118380946,-0.025566491,0.136982029,0.937545531,-0.292304169,-1.102398424,-0.205289317,-0.227701478,363.5859371,-0.625486923,0.185314517,NA,0.023354556
"1488",39,"Chad",0,0,0,0,0,0,38.23856417,1504033789,4408230,3.50081798,0.12002945,322,0.08,NA,27.27,554,146,0,1609.16,1980,19,2.698429961,-0.158907813,-0.144169061,-0.025566491,0.136982029,0.925853753,-0.288976615,-1.102398424,-0.205286778,-0.227794706,341.1876851,-0.626674753,-0.866879442,NA,0.023354556
"1489",39,"Chad",0,0,0,0,0,0,38.23856417,1519719630,4409225,3.501608164,0.022568871,322,0.08,NA,27.01,554,146,0,2530.724,1981,19,2.698429961,-0.158907813,-0.122518017,-0.025566491,0.136982029,0.895455131,-0.288976615,-1.102398424,-0.2052863,-0.227779601,344.6681968,-0.626490173,-0.91993616,NA,0.023354556
"1490",39,"Chad",0,0,0,0,0,0,38.23856417,1600973096,4622828,3.671242058,4.730770198,322,0.08,NA,27.11,554,146,1,11844.448,1982,19,2.698429961,-0.158887842,0.096296786,-0.025566491,0.136982029,0.907146909,-0.288976615,-1.102398424,-0.205183718,-0.227701357,346.318984,-0.626402628,1.643168991,NA,0.023354556
"1491",39,"Chad",0,0,0,0,0,0,38.23856417,1851985150,4859173,3.858936626,4.986161979,322,0.07,NA,27.08,554,146,0,13478.22,1983,19,2.698429961,-0.158907813,0.134680304,-0.025566491,0.136982029,0.903639376,-0.292304169,-1.102398424,-0.205070215,-0.22745964,381.1317584,-0.624556428,1.782202125,NA,0.023354556
"1492",39,"Chad",0,0,0,0,0,0,38.23856417,1889930454,4920556,3.907684244,1.255327343,322,0.05,NA,27.31,554,146,16,2140.704,1984,19,2.698429961,-0.158588281,-0.131681071,-0.025566491,0.136982029,0.930530465,-0.298959278,-1.102398424,-0.205040736,-0.2274231,384.0888009,-0.624399609,-0.24883283,NA,0.023354556
"1493",39,"Chad",0,0,0,0,0,0,38.24253494,2301798717,4967590,3.945036531,0.95132808,322,0.05,NA,27.14,554,146,2,4.256,1985,19,2.698429961,-0.158867872,-0.18187436,-0.025566491,0.136982029,0.910654442,-0.298959278,-1.102398424,-0.205018148,-0.227026484,463.3632641,-0.620195504,-0.414327469,NA,0.02353408
"1494",39,"Chad",0,0,0,0,0,0,38.28224269,2207846947,5118160,4.064612452,2.986018642,322,0.05,NA,27.19,554,146,0,0,1986,19,2.698429961,-0.158907813,-0.18197435,-0.025566491,0.136982029,0.916500331,-0.298959278,-1.102398424,-0.204945838,-0.227116957,431.3751323,-0.621891908,0.693340937,NA,0.025329326
"1495",39,"Chad",0,0,0,0,0,0,38.28224269,2155105711,5300852,4.209698221,3.507256289,322,0.06,NA,27.43,554,146,6,830.984,1987,19,2.698429961,-0.158787989,-0.162451375,-0.025566491,0.136982029,0.944560598,-0.295631723,-1.102398424,-0.204858101,-0.227167745,406.5583629,-0.623207997,0.977098323,NA,0.025329326
"1496",39,"Chad",0,0,0,0,0,0,38.30209657,2488766916,5483038,4.354382147,3.379176455,322,0.06,NA,27.09,554,146,0,0,1988,19,2.698429961,-0.158907813,-0.18197435,-0.025566491,0.136982029,0.904808553,-0.295631723,-1.102398424,-0.204770608,-0.22684644,453.9029122,-0.620697208,0.90737274,NA,0.02622695
"1497",39,"Chad",0,0,0,0,0,0,38.31797967,2610336587,5670619,4.50335054,3.363895595,322,0.06,NA,26.77,554,146,0,553.748,1989,19,2.698429961,-0.158907813,-0.168964703,-0.025566491,0.136982029,0.867394864,-0.295631723,-1.102398424,-0.204680523,-0.226729372,460.3265688,-0.620356547,0.899053968,NA,0.026945048
"1498",39,"Chad",0,0,0,0,0,0,38.35768742,2501264394,5827069,4.627596093,2.721584666,322,0.06,5.34,27.42,554,146,0,2,1990,19,2.698429961,-0.158907813,-0.181927363,-0.025566491,0.136982029,0.94339142,-0.295631723,-1.102398424,-0.204605389,-0.226834405,429.2491464,-0.622004653,0.549385308,-1.110550606,0.028740295
"1499",39,"Chad",0,0,0,0,0,0,38.39739517,2714750741,6042428,4.798624524,3.629178841,322,0.11,5.31,27.43,554,146,1,0.083,1991,19,2.698429961,-0.158887842,-0.1819724,-0.025566491,0.136982029,0.944560598,-0.278993953,-1.102398424,-0.204501964,-0.226628825,449.281438,-0.620942295,1.043471933,-1.11174927,0.030535541
"1500",39,"Chad",0,0,0,0,0,0,38.41327827,2931969983,6302926,5.005500318,4.220805209,322,0.13,5.28,26.73,554,146,0,0,1992,19,2.698429961,-0.158907813,-0.18197435,-0.025566491,0.136982029,0.862718153,-0.272338845,-1.102398424,-0.204376861,-0.226419649,465.1760124,-0.62009937,1.365548345,-1.112947933,0.031253639
"1501",39,"Chad",0,0,0,0,0,0,38.43710292,2471362277,6448280,5.120933926,2.279945856,322,0.13,5.25,27.19,554,146,1,0,1993,19,2.698429961,-0.158887842,-0.18197435,-0.025566491,0.136982029,0.916500331,-0.272338845,-1.102398424,-0.204307056,-0.2268632,383.2591446,-0.624443608,0.308960859,-1.114146597,0.032330787
"1502",39,"Chad",0,0,0,0,0,0,38.45298602,2721881494,6592998,5.235862452,2.21947482,322,0.14,5.22,27.06,554,146,1,12,1994,19,2.698429961,-0.158887842,-0.181692424,-0.025566491,0.136982029,0.90130102,-0.26901129,-1.102398424,-0.204237556,-0.226621958,412.8442772,-0.622874641,0.276040936,-1.11534526,0.033048886
"1503",39,"Chad",0,0,0,0,0,0,38.47681067,2755538901,6888856,5.470819568,4.389685672,322,0.15,5.19,27.34,554,146,2,30.128,1995,19,2.758077684,-0.158867872,-0.181266529,-0.025566491,0.136982029,0.934037998,-0.265683736,-1.102398424,-0.204095472,-0.226589547,399.9994921,-0.623555829,1.457485447,-1.116543924,0.034126033
"1504",39,"Chad",0,0,0,0,0,0,38.46092757,2816559566,7200291,5.718147236,4.421640837,322,0.16,5.17,27.47,554,146,1,242,1996,19,2.638782238,-0.158887842,-0.17628885,-0.025566491,0.136982029,0.949237309,-0.262356182,-1.102398424,-0.203945907,-0.226530786,391.1730187,-0.624023917,1.47488157,-1.117343033,0.033407935
"1505",39,"Chad",0,0,0,0,0,0,38.61975858,2975790729,7450874,5.917148983,3.420989907,322,0.16,5.14,27.78,554,146,1,6,1997,19,2.550036412,-0.158887842,-0.181833387,-0.025566491,0.136982029,0.98548182,-0.262356182,-1.102398424,-0.203825566,-0.226377451,399.3881428,-0.62358825,0.930135631,-1.118541697,0.04058892
"1506",39,"Chad",0,0,0,0,0,0,38.61975858,3182655199,7709115,6.12223237,3.407205405,322,0.17,5.11,27.8,554,146,0,16,1998,19,2.46461494,-0.158907813,-0.181598449,-0.025566491,0.136982029,0.987820176,-0.259028628,-1.102398424,-0.203701547,-0.226178248,412.8431343,-0.622874701,0.922631464,-1.11974036,0.04058892
"1507",39,"Chad",0,0,0,0,0,0,38.61975858,3160922432,7981889,6.338857211,3.477170525,322,0.18,5.08,27.63,554,146,1,42,1999,19,2.380388903,-0.158887842,-0.18098761,-0.025566491,0.136982029,0.967944154,-0.255701074,-1.102398424,-0.203570549,-0.226199176,396.0118253,-0.623767304,0.960719886,-1.120939024,0.04058892
"1508",39,"Chad",0,0,0,0,0,0,38.61975858,3133116397,8259137,6.559035102,3.414500241,322,0.21,5.05,27.31,554,146,1,15.532,2000,19,2.300482484,-0.158887842,-0.181609444,-0.025566491,0.136982029,0.930530465,-0.245718411,-1.102398424,-0.203437402,-0.226225952,379.3515469,-0.624650836,0.926602711,-1.122137688,0.04058892
"1509",39,"Chad",0,0,0,0,0,0,38.85800508,3498379325,8538804,6.781134053,3.33008485,322,0.21,4.98,27.35,554,146,2,45,2001,19,2.225135979,-0.158867872,-0.180917129,-0.025566491,0.136982029,0.935207176,-0.245718411,-1.102398424,-0.203303094,-0.225874215,409.7036687,-0.623041194,0.880647683,-1.124934569,0.051360398
"1510",39,"Chad",0,0,0,0,0,0,38.69917408,3795434054,8838369,7.019035102,3.448140621,322,0.22,4.91,27.48,554,146,4,27.064,2002,19,2.149717895,-0.15882793,-0.181338514,-0.025566491,0.136982029,0.950406487,-0.242390857,-1.102398424,-0.20315923,-0.225588161,429.4269739,-0.621995223,0.944916251,-1.127731451,0.044179413
"1511",39,"Chad",0,0,0,0,0,0,38.77858958,4354185217,9196366,7.303340216,3.970604866,322,0.24,4.85,27.8,554,146,12,131.064,2003,19,2.066033475,-0.158668164,-0.178895158,-0.025566491,0.136982029,0.987820176,-0.235735749,-1.102398424,-0.202987304,-0.225050102,473.4680217,-0.619659626,1.229341386,-1.130128778,0.047769906
"1512",39,"Chad",0,0,0,0,0,0,38.77858958,5818470355,9613503,7.634611658,4.436026667,322,0.24,4.78,27.93,554,146,71,291,2004,19,1.976386755,-0.157489891,-0.175137653,-0.025566491,0.136982029,1.003019487,-0.235735749,-1.102398424,-0.202786976,-0.223640042,605.239355,-0.612671493,1.482713095,-1.13292566,0.047769906
"1513",39,"Chad",0,0,0,0,0,0,38.85800508,6826958692,10005012,7.945530496,3.991749474,322,0.26,4.72,27.85,554,146,1,33,2005,19,1.899048197,-0.158887842,-0.181199055,-0.025566491,0.136982029,0.993666065,-0.229080641,-1.102398424,-0.202598956,-0.2226689,682.3538734,-0.608581935,1.240852332,-1.135322987,0.051360398
"1514",39,"Chad",0,0,0,0,0,0,38.85800508,6871215272,10365614,8.231904384,3.540781452,322,0.28,4.65,27.81,554,146,0,12,2006,19,1.832983555,-0.158907813,-0.181692424,-0.025566491,0.136982029,0.988989354,-0.222425533,-1.102398424,-0.202425779,-0.222626282,662.8855051,-0.609614387,0.995349139,-1.138119869,0.051360398
"1515",39,"Chad",0,0,0,0,0,0,38.85879924,7096007050,10722731,8.515510642,3.387189871,322,0.3,4.59,27.75,554,146,0,23,2007,19,1.771936646,-0.158907813,-0.181433993,-0.025566491,0.136982029,0.981974287,-0.215770424,-1.102398424,-0.202254276,-0.222409815,661.7723647,-0.609673419,0.911735176,-1.140517196,0.051396303
"1516",39,"Chad",0,0,0,0,0,0,38.85879924,7312626257,11098664,8.81405972,3.445886005,322,0.31,4.52,27.66,554,146,6,11,2008,19,1.711917759,-0.158787989,-0.181715918,-0.025566491,0.136982029,0.971451687,-0.21244287,-1.102398424,-0.202073736,-0.222201217,658.8744607,-0.609827101,0.943688857,-1.143314078,0.051396303
"1517",39,"Chad",0,0,0,0,0,0,38.94139136,7621050569,11496128,9.129707751,3.518554231,322,0.32,4.46,28.3,554,146,0,0,2009,19,1.65273038,-0.158907813,-0.18197435,-0.025566491,0.136982029,1.046279065,-0.209115316,-1.102398424,-0.201882857,-0.221904215,662.9232529,-0.609612385,0.983248827,-1.145711405,0.055130416
"1518",39,"Chad",0,0,0,0,0,0,39.10022236,8653710608,11894727,9.446257147,3.408490965,322,0.36,4.39,28.53,554,146,0,0,2010,19,1.597346454,-0.158907813,-0.18197435,-0.025566491,0.136982029,1.073170154,-0.195805099,-1.102398424,-0.201691432,-0.220909796,727.5249451,-0.60618641,0.923331312,-1.148508287,0.062311401
"1519",39,"Chad",0,0,0,0,0,0,39.17963787,8660881920,12317730,9.782187103,3.494449521,322,0.37,4.29,27.77,554,146,480,0,2011,19,1.542492001,-0.149321862,-0.18197435,-0.025566491,0.136982029,0.984312642,-0.192477545,-1.102398424,-0.201488287,-0.22090289,703.1232151,-0.607480489,0.970126426,-1.152503832,0.065901894
"1520",39,"Chad",0,0,0,0,0,0,39.45759212,9430191345,12754906,10.12937262,3.487629403,322,0.37,4.19,27.76,554,146,0,66,2012,19,1.489622895,-0.158907813,-0.180423759,-0.025566491,0.136982029,0.983143465,-0.192477545,-1.102398424,-0.201278336,-0.22016207,739.3383648,-0.605559918,0.966413611,-1.156499377,0.078468618
"1521",39,"Chad",0,0,0,0,0,0,39.73634053,9967712380,13216766,10.49616105,3.557019324,322,0.4,4.09,27.8,554,146,0,0,2013,19,1.43756801,-0.158907813,-0.18197435,-0.025566491,0.136982029,0.987820176,-0.182494883,-1.102398424,-0.20105653,-0.219644454,754.1718133,-0.604773266,1.0041889,-1.160494923,0.091071247
"1522",40,"Chile",0,0,0,0,0,0,22.25862505,37235738756,10639531,14.309446,1.58004268,1522,0.22,NA,8.96,493,158,0,0,1975,59,4.064631883,-0.158907813,-0.18197435,0.066515906,-0.040098919,-1.214910764,-0.242390857,0.380711127,-0.198750548,-0.193386215,3499.753773,-0.459168818,-0.072060535,NA,-0.699122196
"1523",40,"Chile",0,0,0,0,0,0,23.13283087,38662829724,10804869,14.53181437,1.542046187,1522,0.21,NA,8.74,493,158,0,0,1976,59,4.064631883,-0.158907813,-0.18197435,0.066515906,-0.040098919,-1.240632675,-0.245718411,0.380711127,-0.198616076,-0.192011972,3578.278434,-0.455004477,-0.092745506,NA,-0.659598054
"1524",40,"Chile",0,0,0,0,0,0,22.99833766,42701041034,10969861,14.75371739,1.515473742,1522,0.21,NA,9.42,493,158,0,3,1977,59,4.064631883,-0.158907813,-0.181903869,0.066515906,-0.040098919,-1.161128586,-0.245718411,0.380711127,-0.198481887,-0.188123304,3892.578131,-0.43833645,-0.107211321,NA,-0.665678691
"1525",40,"Chile",0,0,0,0,0,0,22.86384446,45989492443,11137748,14.979514,1.518845638,1522,0.21,NA,9.43,493,158,0,2,1978,59,4.064631883,-0.158907813,-0.181927363,0.066515906,-0.040098919,-1.159959408,-0.245718411,0.380711127,-0.198345342,-0.18495663,4129.155413,-0.42579022,-0.10537569,NA,-0.671759328
"1526",40,"Chile",0,0,0,0,0,0,22.72935126,49861028041,11304331,15.20355681,1.484586696,1522,0.24,NA,9.27,493,158,2,11795,1979,59,4.064631883,-0.158867872,0.095135064,0.066515906,-0.040098919,-1.178666253,-0.235735749,0.380711127,-0.198209858,-0.181228465,4410.789815,-0.410854508,-0.124025969,NA,-0.677839965
"1527",40,"Chile",0,0,0,0,0,0,22.66210466,53843239256,11469828,15.42613902,1.453400876,1522,0.25,NA,9.36,493,158,0,2,1980,59,4.064631883,-0.158907813,-0.181927363,0.066515906,-0.040098919,-1.168143653,-0.232408195,0.380711127,-0.198075257,-0.177393723,4694.337113,-0.39581735,-0.141003267,NA,-0.680880284
"1528",40,"Chile",0,0,0,0,0,0,22.52761145,57356710035,11637613,15.65179844,1.452241716,1522,0.26,NA,9.36,493,158,79,18,1981,59,4.064631883,-0.157330125,-0.181551462,0.066515906,-0.040098919,-1.168143653,-0.229080641,0.380711127,-0.197938796,-0.174010363,4928.563103,-0.383395814,-0.141634304,NA,-0.686960921
"1529",40,"Chile",0,0,0,0,0,0,22.32587165,51039267019,11807408,15.88016118,1.448477855,1522,0.26,NA,9.36,493,158,106,81,1982,59,4.064631883,-0.156790916,-0.180071352,0.066515906,-0.040098919,-1.168143653,-0.229080641,0.380711127,-0.1978007,-0.180093858,4322.647868,-0.415528875,-0.143683318,NA,-0.696081877
"1530",40,"Chile",0,0,0,0,0,0,22.25862505,48478412360,11976513,16.10759591,1.422035077,1522,0.25,NA,9.46,493,158,1001.532,14634,1983,59,4.064631883,-0.138906485,0.161833973,0.066515906,-0.040098919,-1.156451875,-0.232408195,0.380711127,-0.197663165,-0.18255988,4047.790234,-0.4301052,-0.158078544,NA,-0.699122196
"1531",40,"Chile",0,0,0,0,0,0,22.19137845,50467812842,12147758,16.33790879,1.419714414,1522,0.24,NA,8.75,493,158,300,343,1984,59,4.064631883,-0.152916593,-0.173915975,0.066515906,-0.040098919,-1.239463497,-0.235735749,0.380711127,-0.197523889,-0.180644151,4154.496068,-0.424446347,-0.159341893,NA,-0.702162514
"1532",40,"Chile",0,0,0,0,0,0,22.15372035,52491529847,12326396,16.57816476,1.459835322,1522,0.23,NA,9.47,493,158,553.064,1186,1985,59,4.064631883,-0.14786272,-0.154110699,0.066515906,-0.040098919,-1.155282697,-0.239063303,0.380711127,-0.197378601,-0.178695376,4258.465317,-0.418932622,-0.137500409,NA,-0.703865093
"1533",40,"Chile",0,0,0,0,0,0,22.1053028,55314362817,12514502,16.83115454,1.514515261,1522,0.23,NA,9.34,493,158,605,5081,1986,59,4.064631883,-0.14682552,-0.062602334,0.066515906,-0.040098919,-1.170482008,-0.239063303,0.380711127,-0.197225612,-0.175977078,4420.021094,-0.410364952,-0.10773311,NA,-0.706054122
"1534",40,"Chile",0,0,0,0,0,0,21.73813635,58887929819,12712784,17.09783036,1.57199695,1522,0.24,NA,9.73,493,158,769.846,1713,1987,59,4.064631883,-0.143533425,-0.141729464,0.066515906,-0.040098919,-1.124884075,-0.235735749,0.380711127,-0.197064347,-0.172535847,4632.182048,-0.399113575,-0.076440563,NA,-0.722654262
"1535",40,"Chile",0,0,0,0,0,0,21.72603197,63213313308,12918389,17.37435511,1.604369884,1522,0.24,NA,9.12,493,158,449.346,1691,1988,59,4.064631883,-0.149934044,-0.142246328,0.066515906,-0.040098919,-1.196203919,-0.235735749,0.380711127,-0.196897126,-0.168370641,4893.281454,-0.38526688,-0.05881701,NA,-0.723201519
"1536",40,"Chile",0,0,0,0,0,0,21.74620595,69486212430,13128619,17.65710017,1.614270363,1522,0.24,NA,9.5,493,158,107.628,1289,1989,59,4.064631883,-0.156758403,-0.151690837,0.066515906,-0.040098919,-1.151775164,-0.235735749,0.380711127,-0.196726143,-0.162330039,5292.728232,-0.36408331,-0.053427273,NA,-0.722289423
"1537",40,"Chile",0,0,0,0,0,0,21.3830743,71802580817,13342868,17.94525051,1.618750608,1522,0.22,20.5,9.33,493,158,463,1252,1990,59,4.064631883,-0.149661364,-0.152560108,0.066515906,-0.040098919,-1.171651186,-0.242390857,0.380711127,-0.196551892,-0.16009945,5381.345361,-0.359383742,-0.050988265,-0.504825931,-0.738707144
"1538",40,"Chile",0,0,0,0,0,0,21.23513178,77406335823,13561945,18.23989418,1.628569892,1522,0.22,20.58,9.22,493,158,791,527,1991,59,4.064631883,-0.143110964,-0.169593116,0.066515906,-0.040098919,-1.184512142,-0.242390857,0.380711127,-0.196373714,-0.154703213,5707.613165,-0.34208102,-0.04564273,-0.501629495,-0.745395844
"1539",40,"Chile",0,0,0,0,0,0,20.92176261,86050075112,13782297,18.53625264,1.611723375,1522,0.25,20.66,9.14,493,158,473,921,1992,59,4.064631883,-0.149461657,-0.160336557,0.066515906,-0.040098919,-1.193865564,-0.232408195,0.380711127,-0.196194499,-0.146379568,6243.522042,-0.313660555,-0.054813832,-0.498433059,-0.759563729
"1540",40,"Chile",0,0,0,0,0,0,20.81551298,91719728544,13998386,18.82687766,1.55570947,1522,0.25,20.74,9.42,493,158,1944,155,1993,59,4.064631883,-0.120084709,-0.178332811,0.066515906,-0.040098919,-1.161128586,-0.232408195,0.380711127,-0.196018751,-0.140919873,6552.164553,-0.297292541,-0.08530733,-0.495236623,-0.764367433
"1541",40,"Chile",0,0,0,0,0,0,20.77919982,96333412474,14210674,19.11239059,1.505133512,1522,0.25,20.81,9.68,493,158,958,3067,1994,59,4.064631883,-0.139775851,-0.109918854,0.066515906,-0.040098919,-1.130729964,-0.232408195,0.380711127,-0.195846095,-0.136477043,6778.947464,-0.285265728,-0.112840456,-0.492439741,-0.766009205
"1542",40,"Chile",0,0,0,0,0,0,20.61780798,1.05e+11,14416796,19.38961067,1.44005434,1522,0.26,20.89,9.36,493,158,2267,118,1995,59,4.092448835,-0.113634162,-0.179202081,0.066515906,-0.040098919,-1.168143653,-0.229080641,0.380711127,-0.195678454,-0.128131396,7283.171656,-0.258525574,-0.148269009,-0.489243305,-0.773305969
"1543",40,"Chile",0,0,0,0,0,0,20.48600464,1.12e+11,14615483,19.65683118,1.368753049,1522,0.27,20.97,9.35,493,158,9371,50,1996,59,4.036814931,0.028237922,-0.18079966,0.066515906,-0.040098919,-1.16931283,-0.225753087,0.380711127,-0.195516859,-0.121390619,7663.10631,-0.238376776,-0.187084831,-0.486046868,-0.779264994
"1544",40,"Chile",0,0,0,0,0,0,20.47255532,1.2e+11,14809289,19.91748708,1.317317277,1522,0.29,21.04,9.7,493,158,9655.664,31,1997,59,3.983985997,0.033922871,-0.181246042,0.066515906,-0.040098919,-1.128391608,-0.219097978,0.380711127,-0.195359234,-0.113686874,8103.022367,-0.215047029,-0.215086032,-0.483249986,-0.779873057
"1545",40,"Chile",0,0,0,0,0,0,20.46852052,1.25e+11,14996742,20.16959862,1.257835849,1522,0.27,21.12,9.82,493,158,9367,3,1998,59,3.934187839,0.028158039,-0.181903869,0.066515906,-0.040098919,-1.114361475,-0.225753087,0.380711127,-0.195206777,-0.108872034,8335.143727,-0.202737106,-0.247467221,-0.48005355,-0.780055477
"1546",40,"Chile",0,0,0,0,0,0,20.25467633,1.25e+11,15176410,20.41123987,1.19092711,1522,0.29,21.2,9.29,493,158,2793,21,1999,59,3.88761242,-0.103129557,-0.18148098,0.066515906,-0.040098919,-1.176327897,-0.219097978,0.380711127,-0.19506065,-0.108872034,8236.466991,-0.207970157,-0.283891775,-0.476857114,-0.78972369
"1547",40,"Chile",0,0,0,0,0,0,20.32192293,1.31e+11,15351799,20.64712615,1.149041725,1522,0.3,21.27,8.92,493,158,2469,38,2000,59,3.843197791,-0.109600074,-0.181081586,0.066515906,-0.040098919,-1.219587475,-0.215770424,0.380711127,-0.194918005,-0.103094226,8533.201874,-0.192233632,-0.306693826,-0.474060232,-0.786683371
"1548",40,"Chile",0,0,0,0,0,0,20.37572021,1.35e+11,15523978,20.8786952,1.115313048,1522,0.29,21.4,9.23,493,158,479,3898,2001,59,3.80057225,-0.149341832,-0.090395503,0.066515906,-0.040098919,-1.183342964,-0.219097978,0.380711127,-0.194777969,-0.099242353,8696.22464,-0.183588165,-0.325055433,-0.468866023,-0.784251116
"1549",40,"Chile",0,0,0,0,0,0,20.933867,1.4e+11,15693790,21.1070808,1.087929636,1522,0.29,21.52,9.11,493,158,1361.192,5090,2002,59,3.759448801,-0.131723812,-0.062390889,0.066515906,-0.040098919,-1.197373097,-0.219097978,0.380711127,-0.194639859,-0.094427513,8920.725969,-0.171682349,-0.339962732,-0.464071369,-0.759016472
"1550",40,"Chile",0,0,0,0,0,0,20.74557652,1.46e+11,15859112,21.32942765,1.047913202,1522,0.27,21.64,9.54,493,158,1670.244,6,2003,59,3.720258738,-0.125551817,-0.181833387,0.066515906,-0.040098919,-1.147098453,-0.225753087,0.380711127,-0.194505401,-0.088649705,9206.063997,-0.156550225,-0.361747342,-0.459276714,-0.767529364
"1551",40,"Chile",0,0,0,0,0,0,21.43149185,1.56e+11,16017966,21.54307548,0.996674256,1522,0.27,21.76,9.69,493,158,2325,3172,2004,59,3.683364043,-0.11247586,-0.107452005,0.066515906,-0.040098919,-1.129560786,-0.225753087,0.380711127,-0.194376203,-0.079020024,9739.064248,-0.128284011,-0.389641392,-0.45448206,-0.736518114
"1552",40,"Chile",0,0,0,0,0,0,21.36424525,1.65e+11,16175311,21.75469381,0.977510012,1522,0.28,21.88,9.24,493,158,2118,8094.25,2005,59,3.647534196,-0.116609801,0.00819037,0.066515906,-0.040098919,-1.182173786,-0.222425533,0.380711127,-0.194248232,-0.070353311,10200.73123,-0.103800763,-0.400074245,-0.449687406,-0.739558433
"1553",40,"Chile",0,0,0,0,0,0,21.24992603,1.75e+11,16334575,21.96889307,0.979795956,1522,0.28,22.01,9.66,493,158,51.096,6403,2006,59,3.611970315,-0.157887389,-0.031543525,0.066515906,-0.040098919,-1.133068319,-0.222425533,0.380711127,-0.194118701,-0.060723631,10713.47127,-0.076608994,-0.398829797,-0.444493197,-0.744726974
"1554",40,"Chile",0,0,0,0,0,0,21.15847065,1.84e+11,16495538,22.18537736,0.980589313,1522,0.28,22.13,8.86,493,158,167.124,4507,2007,59,3.576724809,-0.155570224,-0.076087777,0.066515906,-0.040098919,-1.226602542,-0.222425533,0.380711127,-0.193987788,-0.052056918,11154.53161,-0.053218562,-0.3983979,-0.439698542,-0.748861808
"1555",40,"Chile",0,0,0,0,0,0,21.22840712,1.91e+11,16661462,22.40853386,1.00084679,1522,0.28,22.25,9.63,493,158,424.688,3607,2008,59,3.541105817,-0.150426483,-0.0972322,0.066515906,-0.040098919,-1.136575853,-0.222425533,0.380711127,-0.19385284,-0.045316142,11463.57985,-0.036829032,-0.3873699,-0.434903888,-0.745699876
"1556",40,"Chile",0,0,0,0,0,0,21.22571725,1.89e+11,16833447,22.639842,1.026941208,1522,0.28,22.37,9.51,493,158,936.996,533,2009,59,3.504926828,-0.140195317,-0.169452153,0.066515906,-0.040098919,-1.150605986,-0.222425533,0.380711127,-0.193712963,-0.047242078,11227.64696,-0.049341089,-0.373164319,-0.430109233,-0.745821489
"1557",40,"Chile",0,0,0,0,0,0,21.1732649,2e+11,17004162,22.86944207,1.009033756,1522,0.27,22.49,9.19,493,158,690,56,2010,59,3.469738762,-0.145128008,-0.180658697,0.066515906,-0.040098919,-1.188019675,-0.225753087,0.380711127,-0.193574118,-0.036649429,11761.82631,-0.021012345,-0.382912985,-0.425314579,-0.748192938
"1558",40,"Chile",0,0,0,0,0,0,21.23513178,2.13e+11,17173573,23.09728835,0.991361115,1522,0.27,22.73,9.44,493,158,591,591,2011,59,3.435511061,-0.14710511,-0.168089512,0.066515906,-0.040098919,-1.15879023,-0.225753087,0.380711127,-0.193436334,-0.024130844,12402.77722,0.012978738,-0.392533822,-0.41572527,-0.745395844
"1559",40,"Chile",0,0,0,0,0,0,21.18940409,2.26e+11,17341771,23.32350323,0.974635116,1522,0.28,22.96,9.67,493,158,603,14481,2012,59,3.402190007,-0.146865461,0.158239421,0.066515906,-0.040098919,-1.131899141,-0.222425533,0.380711127,-0.193299537,-0.011612259,13032.11765,0.046354091,-0.401639315,-0.406535516,-0.747463261
"1560",40,"Chile",0,0,0,0,0,0,21.22437232,2.33e+11,17509925,23.54965893,0.964976309,1522,0.23,23.2,9.67,493,158,3008,21.45,2013,59,3.369517574,-0.098835849,-0.181470408,0.066515906,-0.040098919,-1.131899141,-0.239063303,0.380711127,-0.193162775,-0.004871483,13306.73889,0.060917879,-0.406897488,-0.396946207,-0.745882296
"1561",41,"China",0,0,0,0,0,0,42.61540698,3.09e+11,916395000,97.23343686,1.766391782,645,0.37,NA,7.04,1329,614,0,0,1975,717,0.591989938,-0.158907813,-0.18197435,3.565646996,2.386780958,-1.439392898,-0.192477545,-0.70319477,-0.148604472,0.068314091,337.1908402,-0.626886714,0.029386346,NA,0.221238112
"1562",41,"China",0,0,0,0,0,0,43.24103321,3.04e+11,930685000,98.7496671,1.547337973,645,0.38,NA,6.38,1329,614,1,2,1976,717,0.591989938,-0.158887842,-0.181927363,3.565646996,2.386780958,-1.516558631,-0.189149991,-0.70319477,-0.147687573,0.06349925,326.6411299,-0.62744619,-0.089864702,NA,0.249523601
